Id,SalePrice_pred
2735,134811.1788568126
2736,137671.2651781566
2737,107846.96034731655
2738,122497.16037585468
2739,149848.81948733827
2740,137143.6080637134
2741,149896.20429777846
2742,170094.89969426114
2743,160229.53205683574
2744,166301.86379944754
2745,142174.76279209007
2746,124299.57481899014
2747,175482.1560456154
2748,123803.77873234796
2749,130117.77029645596
2750,118282.5061548683
2751,131519.94767730086
2752,219209.8050027223
2753,133352.46013547727
2754,205559.4843055704
2755,142901.24947204164
2756,75675.00231378234
2757,67740.41697661484
2758,74373.08733066193
2759,165082.8038734344
2760,124887.29760267267
2761,133005.0339892217
2762,130406.59504144384
2763,192072.4579793926
2764,172195.73630129197
2765,281197.8714983904
2766,117623.06930795957
2767,79466.94323796539
2768,115584.82055102866
2769,133051.100492472
2770,158266.03521393164
2771,102787.25701151823
2772,98592.83616724484
2773,175656.82859655723
2774,150344.09154967475
2775,119240.59366215713
2776,147032.00520505413
2777,162226.73027071578
2778,129125.96233096898
2779,113627.29102184076
2780,99563.19922219533
2781,84356.00414476528
2782,95030.36266251327
2783,89652.63153867441
2784,107998.83700448506
2785,144299.0906406948
2786,46319.78217527142
2787,130806.31588247858
2788,59524.00246005345
2789,176706.1006008885
2790,91639.66474339584
2791,111603.64692155193
2792,58423.32023441169
2793,151320.5143797086
2794,96925.62023537252
2795,125789.38371970833
2796,88119.57539753256
2797,219029.39595624816
2798,127535.75554158963
2799,115377.26404599805
2800,71639.73175148986
2801,106866.7676409009
2802,135783.4305164485
2803,165124.26553606166
2804,146924.29739694687
2805,106483.6154049145
2806,73750.23904254501
2807,163495.21055220772
2808,146919.33023544546
2809,111065.87946883365
2810,130071.99977641436
2811,177225.09362885923
2812,178863.94938458144
2813,154626.16025764082
2814,145933.8348957327
2815,102129.27449725951
2816,211494.33750753285
2817,151436.51471254748
2818,128932.27394964479
2819,200420.67553197264
2820,135909.47858983098
2821,113762.97486455753
2822,201473.37840992934
2823,295370.77782161
2824,171441.1861137399
2825,169434.19527194367
2826,124659.90752618315
2827,139530.84215272753
2828,247123.54819111864
2829,222140.53278487228
2830,223860.82684561622
2831,184982.60835890728
2832,228273.25405703415
2833,312091.17542835686
2834,237081.76292223955
2835,227298.71226530086
2836,205480.11654734332
2837,162092.23516209173
2838,141660.0479761287
2839,177619.44679486324
2840,194882.87986939214
2841,203658.49290612515
2842,230252.30075719126
2843,149542.18643533398
2844,166717.4194608739
2845,127516.10479440485
2846,208447.52121893538
2847,198541.0538595001
2848,200822.52216933775
2849,207344.39364440978
2850,274552.3983533994
2851,223578.6531684078
2852,226106.49527862313
2853,234406.65271793635
2854,148544.44967520845
2855,202522.3092088392
2856,208581.44948721016
2857,199313.93452684185
2858,213021.33718211175
2859,85711.25896812671
2860,124775.89430118652
2861,131163.35431776207
2862,196934.4960376656
2863,141910.53135744014
2864,254276.68559566973
2865,155989.9205847673
2866,156767.40624523629
2867,96662.2013692057
2868,94918.68987369283
2869,101837.97780300351
2870,113305.86484975292
2871,81967.45411388055
2872,11087.084013836167
2873,89693.09107761415
2874,147785.33405461165
2875,110411.22913163411
2876,183414.5251889563
2877,145892.64457576387
2878,164130.85152183374
2879,123763.401981744
2880,102916.80740809964
2881,137192.0900365109
2882,175356.57769263652
2883,190355.2307752516
2884,215236.15172594442
2885,191130.46469026792
2886,232618.92188540293
2887,115563.70999596381
2888,147270.68510643073
2889,46364.17417257857
2890,74661.09139144431
2891,145104.2923040164
2892,45565.325548986555
2893,86540.84767104864
2894,48164.444064654585
2895,343452.1476750012
2896,290834.9685247986
2897,210184.3797005915
2898,149449.82996003586
2899,226469.25019572006
2900,150599.38971288907
2901,211450.34329483466
2902,193362.3446154434
2903,308504.50589571276
2904,339411.23506687314
2905,81837.65165176945
2906,216391.76960221946
2907,120092.74676012623
2908,120322.83725534145
2909,139314.5324332011
2910,68355.09850693346
2911,74265.1487577394
2912,153365.43355813736
2913,76208.7990790878
2914,73359.1800729947
2915,87105.16776570477
2916,77090.34089758496
2917,172651.1959650078
2918,103814.31378702809
2919,226075.63898545317
